Start Time	2010-01-01	2011-01-01	2012-01-01	2013-01-01	2014-01-01	2015-01-01	2016-01-01	2017-01-01	2018-01-01	2019-01-01	2020-01-01	2021-01-01	2022-01-01	2023-01-01	2024-01-01	2025-01-01	2026-01-01	2027-01-01	2028-01-01	2029-01-01	2030-01-01	2031-01-01	2032-01-01	2033-01-01	2034-01-01	2035-01-01	2036-01-01	2037-01-01	2038-01-01	2039-01-01	2040-01-01	2041-01-01	2042-01-01	2043-01-01	2044-01-01	2045-01-01	2046-01-01	2047-01-01	2048-01-01	2049-01-01	2050-01-01	2051-01-01	2052-01-01	2053-01-01	2054-01-01	2055-01-01	2056-01-01	2057-01-01	2058-01-01	2059-01-01	2060-01-01	2061-01-01	2062-01-01	2063-01-01	2064-01-01	2065-01-01	2066-01-01	2067-01-01	2068-01-01	2069-01-01	2070-01-01	2071-01-01	2072-01-01	2073-01-01	2074-01-01	2075-01-01	2076-01-01	2077-01-01	2078-01-01	2079-01-01	2080-01-01	2081-01-01	2082-01-01	2083-01-01	2084-01-01	2085-01-01	2086-01-01	2087-01-01	2088-01-01	2089-01-01	2090-01-01	2091-01-01	2092-01-01	2093-01-01	2094-01-01	2095-01-01	2096-01-01	2097-01-01	2098-01-01	2099-01-01	2100-01-01
FI Base Demand	10665.81891	10665.81891	10665.81891	10665.81891	10665.81891	10665.81891	10665.81891	10665.81891	10665.81891	10665.81891	10665.81891	10665.81891	10665.81891	10665.81891	10665.81891	10665.81891	10639.44444	10578.27935	10515.36371	10447.54801	10392.03564	10275.5831	10121.50056	9928.315185	9730.192745	9509.624398	9379.301493	9259.023937	9125.037263	8999.614659	8901.203922	8792.472925	8723.139888	8572.162745	8436.385466	8320.339802	8168.307623	8004.414269	7820.066766	7606.908463	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473	7393.530473
FR Base Demand	47314.13874	47314.13874	47314.13874	47314.13874	47314.13874	47314.13874	47314.13874	47314.13874	47314.13874	47314.13874	47314.13874	47314.13874	47314.13874	47314.13874	47314.13874	47314.13874	47197.14018	46925.80861	46646.71148	46345.87746	46299.53158	46253.23205	46206.97882	46160.77184	46114.61107	46068.49646	46022.42796	45976.40554	45930.42913	45884.4987	45838.6142	45792.77558	45746.98281	45701.23583	45655.53459	45609.87906	45564.26918	45518.70491	45473.18621	45427.71302	45382.28531	45336.90302	45291.56612	45246.27455	45201.02828	45155.82725	45110.67142	45065.56075	45020.49519	44975.47469	44930.49922	44885.56872	44840.68315	44795.84247	44751.04663	44706.29558	44661.58928	44616.92769	44572.31077	44527.73846	44483.21071	44438.7275	44394.28878	44349.89449	44305.54459	44261.23905	44216.97781	44172.76083	44128.58807	44084.45948	44040.37503	43996.33465	43952.33831	43908.38598	43864.47759	43820.61312	43776.7925	43733.0157	43689.28269	43645.59341	43601.94781	43558.34586	43514.78752	43471.27274	43427.80146	43384.37366	43340.98928	43297.6483	43254.35065	43211.0963	43167.8852
FR Base Demand_bp	52571.26527	52571.26527	52571.26527	52571.26527	52571.26527	52571.26527	52571.26527	52571.26527	52571.26527	52571.26527	52571.26527	52571.26527	52571.26527	52571.26527	52571.26527	52571.26527	52441.26687	52139.78734	51829.67942	51495.4194	51221.80182	50140.93252	48873.84518	47419.21855	45944.70909	44369.62834	42860.60095	41409.66089	39910.20583	38461.7699	37139.01494	36022.8882	35076.88375	33814.61949	32629.57867	31535.60198	30577.18838	29583.88589	28526.25131	27377.42379	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641	26243.43641
UK Base Demand_bp	34217.18611	34217.18611	34217.18611	34217.18611	34217.18611	34217.18611	34217.18611	34217.18611	34217.18611	34217.18611	34217.18611	34217.18611	34217.18611	34217.18611	34217.18611	34217.18611	34132.57374	33936.34903	33734.50834	33516.94772	33338.85758	33327.86287	33196.67741	32936.32812	32656.9556	32298.37513	31806.07513	31348.51154	30845.23816	30371.66153	29989.80838	29734.83864	29611.64301	29209.27331	28855.79418	28567.32581	28108.60582	27607.49463	27033.97136	26358.54731	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428	25679.77428
UK Base Demand	34490.9236	34490.9236	34490.9236	34490.9236	34490.9236	34490.9236	34490.9236	34490.9236	34490.9236	34490.9236	34490.9236	34490.9236	34490.9236	34490.9236	34490.9236	34490.9236	34405.63433	34207.83982	34004.38441	33785.08331	33605.56844	33594.48577	33462.25083	33199.81874	32918.21124	32556.76214	32060.52374	31599.29963	31092.00007	30614.63482	30229.72685	29972.71735	29848.53615	29442.9475	29086.64053	28795.86442	28333.47467	27828.35459	27250.24313	26569.41569	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247	25885.21247
GR Base Demand	37638.90472	6214.216295	6214.216295	6214.216295	6214.216295	6214.216295	6214.216295	6214.216295	6214.216295	6214.216295	6214.216295	6214.216295	6214.216295	6214.216295	6214.216295	6214.216295	6198.84976	6163.213201	6126.556719	6087.045323	6054.702201	5955.918189	5835.164577	5691.945665	5546.121967	5387.83481	5269.718375	5157.844635	5038.963008	4925.477121	4827.278055	4743.699219	4681.699835	4576.32953	4479.715234	4394.12633	4316.571096	4232.67969	4137.89163	4027.759163	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485	3917.398485
HR Base Demand	2258.199162	2258.199162	2258.199162	2258.199162	2258.199162	2258.199162	2258.199162	2258.199162	2258.199162	2258.199162	2258.199162	2258.199162	2258.199162	2258.199162	2258.199162	2258.199162	2252.615079	2239.665024	2226.344335	2211.986193	2200.232948	2196.472364	2184.775223	2164.584894	2143.165763	2116.579474	2093.656539	2072.893676	2048.975234	2026.888233	2010.815689	1990.603251	1979.253268	1949.299415	1922.688619	1900.477896	1864.546058	1825.936725	1782.697007	1732.933313	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888	1683.16888
HU Base Demand	5012.02033	5012.02033	5012.02033	5012.02033	5012.02033	5012.02033	5012.02033	5012.02033	5012.02033	5012.02033	5012.02033	5012.02033	5012.02033	5012.02033	5012.02033	5012.02033	4999.626589	4970.884242	4941.319286	4909.451724	4883.36567	4823.642112	4746.228365	4650.490906	4552.47737	4444.015468	4365.014129	4290.932516	4210.754725	4134.801278	4071.463924	4011.339029	3969.325027	3890.349057	3818.542113	3755.897564	3682.240108	3603.360833	3515.421896	3414.714325	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791	3314.113791
IT Base Demand	36514.19463	36514.19463	36514.19463	36514.19463	36514.19463	36514.19463	36514.19463	36514.19463	36514.19463	36514.19463	36514.19463	36514.19463	36514.19463	36514.19463	36514.19463	36514.19463	36423.90221	36214.50489	35999.11458	35766.94906	35576.90368	35083.62984	34461.39212	33706.25654	32935.04987	32088.87832	31192.60595	30335.91436	29440.79091	28580.17035	27810.52021	27075.90987	26467.8143	25619.17176	24826.24769	24100.18021	23463.644	22797.91875	22079.71897	21287.30944	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817	20502.30817
LT Base Demand	1321.35027	1321.35027	1321.35027	1321.35027	1321.35027	1321.35027	1321.35027	1321.35027	1321.35027	1321.35027	1321.35027	1321.35027	1321.35027	1321.35027	1321.35027	1321.35027	1318.082831	1310.505306	1302.710912	1294.309467	1287.432237	1263.09969	1234.090801	1200.339154	1166.062869	1129.202503	1100.387106	1072.930628	1044.075028	1016.400134	991.9275313	970.5074068	953.5583001	927.853489	904.0363736	882.5407955	860.6451444	837.6433511	812.6711433	784.914778	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111	757.3717111
LU Base Demand	944.4014297	944.4014297	944.4014297	944.4014297	944.4014297	944.4014297	944.4014297	944.4014297	944.4014297	944.4014297	944.4014297	944.4014297	944.4014297	944.4014297	944.4014297	944.4014297	942.0661106	936.650268	931.0794232	925.0747048	920.1593802	913.2492165	903.0120948	889.2777567	875.0763977	858.8200494	852.4161865	846.8527164	839.9591651	833.7731658	830.0287088	821.0283544	815.6919555	802.7004007	791.1024904	781.3295167	757.6700546	733.1439083	707.0208838	678.6343878	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337	650.6120337
LV Base Demand	726.0827743	726.0827743	726.0827743	726.0827743	726.0827743	726.0827743	726.0827743	726.0827743	726.0827743	726.0827743	726.0827743	726.0827743	726.0827743	726.0827743	726.0827743	726.0827743	724.2873144	720.12346	715.8404355	711.2238367	707.4447948	697.5295065	685.0496224	669.9281643	654.4880694	637.5594174	621.4161384	606.0385487	589.8688361	574.3642126	560.6676855	543.6117375	529.1258224	509.8731015	491.7904818	475.0853299	465.4094307	455.0824757	443.6219498	430.5632229	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543	417.5327543
NL Base Demand	13311.9859	13311.9859	13311.9859	13311.9859	13311.9859	13311.9859	13311.9859	13311.9859	13311.9859	13311.9859	13311.9859	13311.9859	13311.9859	13311.9859	13311.9859	13311.9859	13279.06798	13202.72796	13124.20308	13039.56246	12970.27759	12792.96989	12568.64951	12295.85264	12017.17456	11711.11638	11471.11279	11244.47006	11002.30786	10771.66848	10574.26337	10396.94614	10266.84926	10041.53517	9835.281205	9653.102597	9445.027107	9224.025266	8980.386852	8704.815677	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921	8430.28921
NO1 Base Demand	3969.683962	3969.683962	3969.683962	3969.683962	3969.683962	3969.683962	3969.683962	3969.683962	3969.683962	3969.683962	3969.683962	3969.683962	3969.683962	3969.683962	3969.683962	3969.683962	3959.867714	3937.102836	3913.686424	3888.446273	3867.785266	3783.790911	3685.731655	3573.535581	3459.859023	3338.635473	3273.650014	3212.43073	3146.72821	3084.268469	3031.284574	3017.224418	3016.382142	2986.890583	2962.096705	2943.719475	2933.468527	2917.874291	2893.540512	2856.962403	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153	2818.521153
NO2 Base Demand	4627.557587	4627.557587	4627.557587	4627.557587	4627.557587	4627.557587	4627.557587	4627.557587	4627.557587	4627.557587	4627.557587	4627.557587	4627.557587	4627.557587	4627.557587	4627.557587	4616.114547	4589.576973	4562.279889	4532.856829	4508.771787	4473.48469	4421.893443	4353.180505	4282.191704	4201.161815	4163.868438	4130.760379	4091.248163	4055.270397	4031.23381	3992.011161	3970.544492	3911.733428	3859.597378	3816.265359	3760.990362	3699.894218	3628.917377	3544.044874	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742	3458.478742
NO3 Base Demand	3257.871565	3257.871565	3257.871565	3257.871565	3257.871565	3257.871565	3257.871565	3257.871565	3257.871565	3257.871565	3257.871565	3257.871565	3257.871565	3257.871565	3257.871565	3257.871565	3249.815489	3231.132629	3211.915063	3191.200777	3174.244538	3151.726891	3117.734275	3071.663889	3023.970841	2969.162553	2944.334288	2922.444952	2896.003279	2872.040803	2856.518325	2828.05542	2812.180145	2769.867423	2732.298551	2700.97702	2660.450685	2615.841428	2564.287574	2502.965214	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562	2441.209562
NO4 Base Demand	2463.258541	2463.258541	2463.258541	2463.258541	2463.258541	2463.258541	2463.258541	2463.258541	2463.258541	2463.258541	2463.258541	2463.258541	2463.258541	2463.258541	2463.258541	2463.258541	2457.167387	2443.04138	2428.511086	2412.84913	2400.028612	2379.364723	2350.019349	2311.579342	2271.944405	2227.00191	2206.000079	2187.232203	2165.090675	2144.837867	2130.914502	2110.717886	2099.902451	2069.326977	2042.268743	2019.857253	1991.722668	1960.477558	1923.964132	1880.043249	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269	1835.709269
NO5 Base Demand	1987.678778	1987.678778	1987.678778	1987.678778	1987.678778	1987.678778	1987.678778	1987.678778	1987.678778	1987.678778	1987.678778	1987.678778	1987.678778	1987.678778	1987.678778	1987.678778	1982.763639	1971.364932	1959.639992	1947.00188	1936.656612	1906.490813	1869.299914	1824.908593	1779.671535	1730.419501	1705.18698	1681.801267	1655.947007	1631.669748	1612.307116	1600.930415	1596.617936	1577.210732	1560.383404	1547.020432	1533.669883	1517.721025	1497.454144	1471.127633	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546	1444.148546
PL Base Demand	18998.96039	18998.96039	18998.96039	18998.96039	18998.96039	18998.96039	18998.96039	18998.96039	18998.96039	18998.96039	18998.96039	18998.96039	18998.96039	18998.96039	18998.96039	18998.96039	18951.9797	18843.02669	18730.95542	18610.15573	18511.27187	18323.13666	18067.99961	17743.01102	17409.05856	17034.74015	16646.12414	16277.43453	15886.84811	15513.50762	15188.49365	14879.78954	14639.37901	14264.19037	13917.50448	13606.11191	13305.49133	12986.84422	12636.54397	12241.57994	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893	11848.3893
PT Base Demand	5502.542506	5502.542506	5502.542506	5502.542506	5502.542506	5502.542506	5502.542506	5502.542506	5502.542506	5502.542506	5502.542506	5502.542506	5502.542506	5502.542506	5502.542506	5502.542506	5488.9358	5457.380465	5424.922011	5389.935599	5361.296524	5363.82259	5347.026797	5309.415851	5268.708027	5215.177338	5142.682208	5075.70881	5001.234759	4931.469914	4876.51826	4798.951853	4743.125536	4643.23316	4552.043059	4471.900277	4382.24475	4286.423481	4179.883005	4058.231926	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519	3936.788519
RO Base Demand	8053.312076	8053.312076	8053.312076	8053.312076	8053.312076	8053.312076	8053.312076	8053.312076	8053.312076	8053.312076	8053.312076	8053.312076	8053.312076	8053.312076	8053.312076	8053.312076	8033.397818	7987.214628	7939.709669	7888.504885	7846.589824	7882.380007	7889.938414	7866.703538	7838.654325	7791.200893	7724.784853	7666.096441	7595.484217	7531.393042	7489.448266	7343.799821	7231.769999	7053.039057	6888.225857	6740.729094	6594.640514	6439.54632	6268.672359	6075.537085	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373	5883.16373
SE1 Base Demand	1226.941265	1226.941265	1226.941265	1226.941265	1226.941265	1226.941265	1226.941265	1226.941265	1226.941265	1226.941265	1226.941265	1226.941265	1226.941265	1226.941265	1226.941265	1226.941265	1223.907281	1216.871162	1209.633668	1201.832498	1195.446638	1201.648379	1203.550037	1200.752586	1197.215081	1190.706427	1187.26446	1184.91996	1180.638157	1177.27059	1177.290197	1163.14008	1154.198811	1134.450639	1116.70802	1101.572096	1082.360122	1061.553649	1038.007515	1010.603803	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283	983.1334283
SE2 Base Demand	2100.194273	2100.194273	2100.194273	2100.194273	2100.194273	2100.194273	2100.194273	2100.194273	2100.194273	2100.194273	2100.194273	2100.194273	2100.194273	2100.194273	2100.194273	2100.194273	2095.000906	2082.956958	2070.56831	2057.214799	2046.283921	2055.964936	2058.283995	2052.569024	2045.595487	2033.554697	2028.540143	2025.389147	2018.914706	2013.991043	2014.852521	1990.85641	1975.772978	1942.18613	1912.027047	1886.326236	1853.306975	1817.560483	1777.126781	1730.093072	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162	1682.950162
SE3 Base Demand	10509.43021	10509.43021	10509.43021	10509.43021	10509.43021	10509.43021	10509.43021	10509.43021	10509.43021	10509.43021	10509.43021	10509.43021	10509.43021	10509.43021	10509.43021	10509.43021	10483.44246	10423.17421	10361.18108	10294.35974	10239.66132	10292.29369	10308.09276	10283.64638	10252.86532	10196.64443	10138.79704	10090.7011	10026.50149	9970.479295	9943.452231	9813.856574	9728.342482	9551.923947	9392.654515	9255.534352	9089.566549	8910.321348	8708.214157	8473.909348	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877	8239.230877
