Object_Name	Parent_Object	Target_Object	Property	Date_From	Date_To	Value	Variable	Variable_Effect	Timeslice	Timeslice_Index	Group_id	Priority	Scenario
ES CCGT 2034			Marginal Heat Rate	2034-01-01	2100-01-01	5.98							
ES CCGT 2034			Minimum Load	2034-01-01	2100-01-01	0							
ES CCGT 2034			Minimum Load Bid Up Heat Rate	2034-01-01	2100-01-01	0							
ES CCGT 2034			Minimum Load Bid Up Price	2034-01-01	2100-01-01	0							
ES CCGT 2034			Variable Cost	2034-01-01	2100-01-01	1							
ES CCGT 2035			Bid Up Heat Rate	2035-01-01	2100-01-01	0							
ES CCGT 2035			Bid Up Price	2035-01-01	2100-01-01	0							
ES CCGT 2035			Capacity	2035-01-01	2100-01-01	2500	ES Availability CCGT	Multiply					
ES CCGT 2035			Fuel	2035-01-01	2100-01-01	ES Station Gas							
ES CCGT 2035			Marginal Heat Rate	2035-01-01	2100-01-01	5.96							
ES CCGT 2035			Minimum Load	2035-01-01	2100-01-01	0							
ES CCGT 2035			Minimum Load Bid Up Heat Rate	2035-01-01	2100-01-01	0							
ES CCGT 2035			Minimum Load Bid Up Price	2035-01-01	2100-01-01	0							
ES CCGT 2035			Variable Cost	2035-01-01	2100-01-01	1							
ES CCGT 2036			Bid Up Heat Rate	2036-01-01	2100-01-01	0							
ES CCGT 2036			Bid Up Price	2036-01-01	2100-01-01	0							
ES CCGT 2036			Capacity	2036-01-01	2100-01-01	0	ES Availability CCGT	Multiply					
ES CCGT 2036			Fuel	2036-01-01	2100-01-01	ES Station Gas							
ES CCGT 2036			Marginal Heat Rate	2036-01-01	2100-01-01	5.94							
ES CCGT 2036			Minimum Load	2036-01-01	2100-01-01	0							
ES CCGT 2036			Minimum Load Bid Up Heat Rate	2036-01-01	2100-01-01	0							
ES CCGT 2036			Minimum Load Bid Up Price	2036-01-01	2100-01-01	0							
ES CCGT 2036			Variable Cost	2036-01-01	2100-01-01	1							
ES CCGT 2037			Bid Up Heat Rate	2037-01-01	2100-01-01	0							
ES CCGT 2037			Bid Up Price	2037-01-01	2100-01-01	0							
ES CCGT 2037			Capacity	2037-01-01	2100-01-01	0	ES Availability CCGT	Multiply					
ES CCGT 2037			Fuel	2037-01-01	2100-01-01	ES Station Gas							
ES CCGT 2037			Marginal Heat Rate	2037-01-01	2100-01-01	5.92							
ES CCGT 2037			Minimum Load	2037-01-01	2100-01-01	0							
ES CCGT 2037			Minimum Load Bid Up Heat Rate	2037-01-01	2100-01-01	0							
ES CCGT 2037			Minimum Load Bid Up Price	2037-01-01	2100-01-01	0							
ES CCGT 2037			Variable Cost	2037-01-01	2100-01-01	1							
ES CCGT 2038			Bid Up Heat Rate	2038-01-01	2100-01-01	0							
ES CCGT 2038			Bid Up Price	2038-01-01	2100-01-01	0							
ES CCGT 2038			Capacity	2038-01-01	2100-01-01	0	ES Availability CCGT	Multiply					
ES CCGT 2038			Fuel	2038-01-01	2100-01-01	ES Station Gas							
ES CCGT 2038			Marginal Heat Rate	2038-01-01	2100-01-01	5.9							
ES CCGT 2038			Minimum Load	2038-01-01	2100-01-01	0							
ES CCGT 2038			Minimum Load Bid Up Heat Rate	2038-01-01	2100-01-01	0							
ES CCGT 2038			Minimum Load Bid Up Price	2038-01-01	2100-01-01	0							
ES CCGT 2038			Variable Cost	2038-01-01	2100-01-01	1							
ES CCGT 2039			Bid Up Heat Rate	2039-01-01	2100-01-01	0							
ES CCGT 2039			Bid Up Price	2039-01-01	2100-01-01	0							
ES CCGT 2039			Capacity	2039-01-01	2100-01-01	0	ES Availability CCGT	Multiply					
ES CCGT 2039			Fuel	2039-01-01	2100-01-01	ES Station Gas							
ES CCGT 2039			Marginal Heat Rate	2039-01-01	2100-01-01	5.88							
ES CCGT 2039			Minimum Load	2039-01-01	2100-01-01	0							
ES CCGT 2039			Minimum Load Bid Up Heat Rate	2039-01-01	2100-01-01	0							
ES CCGT 2039			Minimum Load Bid Up Price	2039-01-01	2100-01-01	0							
ES CCGT 2039			Variable Cost	2039-01-01	2100-01-01	1							
ES CCGT 2040			Bid Up Heat Rate	2040-01-01	2100-01-01	0							
ES CCGT 2040			Bid Up Price	2040-01-01	2100-01-01	0							
ES CCGT 2040			Capacity	2040-01-01	2100-01-01	2500	ES Availability CCGT	Multiply					
ES CCGT 2040			Fuel	2040-01-01	2100-01-01	ES Station Gas							
ES CCGT 2040			Marginal Heat Rate	2040-01-01	2100-01-01	5.86							
ES CCGT 2040			Minimum Load	2040-01-01	2100-01-01	0							
ES CCGT 2040			Minimum Load Bid Up Heat Rate	2040-01-01	2100-01-01	0							
ES CCGT 2040			Minimum Load Bid Up Price	2040-01-01	2100-01-01	0							
ES CCGT 2040			Variable Cost	2040-01-01	2100-01-01	1							
ES CCGT 2045			Bid Up Heat Rate	2045-01-01	2100-01-01	0							
ES CCGT 2045			Bid Up Price	2045-01-01	2100-01-01	0							
ES CCGT 2045			Capacity	2045-01-01	2100-01-01	2500	ES Availability CCGT	Multiply					
ES CCGT 2045			Fuel	2045-01-01	2100-01-01	ES Station Gas							
ES CCGT 2045			Marginal Heat Rate	2045-01-01	2100-01-01	5.84							
ES CCGT 2045			Minimum Load	2045-01-01	2100-01-01	0							
ES CCGT 2045			Minimum Load Bid Up Heat Rate	2045-01-01	2100-01-01	0							
ES CCGT 2045			Minimum Load Bid Up Price	2045-01-01	2100-01-01	0							
ES CCGT 2045			Variable Cost	2045-01-01	2100-01-01	1							
ES CCGT 2050			Bid Up Heat Rate	2050-01-01	2100-01-01	0							
ES CCGT 2050			Bid Up Price	2050-01-01	2100-01-01	0							
ES CCGT 2050			Capacity	2050-01-01	2100-01-01	2500	ES Availability CCGT	Multiply					
ES CCGT 2050			Fuel	2050-01-01	2100-01-01	ES Station Gas							
ES CCGT 2050			Marginal Heat Rate	2050-01-01	2100-01-01	5.82							
ES CCGT 2050			Minimum Load	2050-01-01	2100-01-01	0							
ES CCGT 2050			Minimum Load Bid Up Heat Rate	2050-01-01	2100-01-01	0							
ES CCGT 2050			Minimum Load Bid Up Price	2050-01-01	2100-01-01	0							
ES CCGT 2050			Variable Cost	2050-01-01	2100-01-01	1							
ES CCGT 2055			Bid Up Heat Rate	2055-01-01	2100-01-01	0							
ES CCGT 2055			Bid Up Price	2055-01-01	2100-01-01	0							
ES CCGT 2055			Capacity	2055-01-01	2100-01-01	2500	ES Availability CCGT	Multiply					
ES CCGT 2055			Fuel	2055-01-01	2100-01-01	ES Station Gas							
ES CCGT 2055			Marginal Heat Rate	2055-01-01	2100-01-01	5.8							
ES CCGT 2055			Minimum Load	2055-01-01	2100-01-01	0							
ES CCGT 2055			Minimum Load Bid Up Heat Rate	2055-01-01	2100-01-01	0							
ES CCGT 2055			Minimum Load Bid Up Price	2055-01-01	2100-01-01	0							
ES CCGT 2055			Variable Cost	2055-01-01	2100-01-01	1							
ES CCGT 2060			Bid Up Heat Rate	2060-01-01	2100-01-01	0							
ES CCGT 2060			Bid Up Price	2060-01-01	2100-01-01	0							
ES CCGT 2060			Capacity	2060-01-01	2100-01-01	0	ES Availability CCGT	Multiply					
ES CCGT 2060			Fuel	2060-01-01	2100-01-01	ES Station Gas							
ES CCGT 2060			Marginal Heat Rate	2060-01-01	2100-01-01	6.451612903							
ES CCGT 2060			Minimum Load	2060-01-01	2100-01-01	0							
ES CCGT 2060			Minimum Load Bid Up Heat Rate	2060-01-01	2100-01-01	0							
ES CCGT 2060			Minimum Load Bid Up Price	2060-01-01	2100-01-01	0							
ES CCGT 2060			Variable Cost	2060-01-01	2100-01-01	1							
ES CCGT 2065			Bid Up Heat Rate	2065-01-01	2100-01-01	0							
ES CCGT 2065			Bid Up Price	2065-01-01	2100-01-01	0							
ES CCGT 2065			Capacity	2065-01-01	2100-01-01	0	ES Availability CCGT	Multiply					
ES CCGT 2065			Fuel	2065-01-01	2100-01-01	ES Station Gas							
ES CCGT 2065			Marginal Heat Rate	2065-01-01	2100-01-01	6.428571429							
ES CCGT 2065			Minimum Load	2065-01-01	2100-01-01	0							
ES CCGT 2065			Minimum Load Bid Up Heat Rate	2065-01-01	2100-01-01	0							
ES CCGT 2065			Minimum Load Bid Up Price	2065-01-01	2100-01-01	0							
ES CCGT 2065			Variable Cost	2065-01-01	2100-01-01	1							
ES Central termica de Morvedre I			Bid Up Heat Rate	1990-01-01	2100-01-01	0							
ES Central termica de Morvedre I			Bid Up Price	1990-01-01	2100-01-01	0							
ES Central termica de Morvedre I			Capacity	1990-01-01	2100-01-01	404	ES Availability CCGT	Multiply					
ES Central termica de Morvedre I			Fuel	1990-01-01	2100-01-01	ES Station Gas							
ES Central termica de Morvedre I			Marginal Heat Rate	1990-01-01	2100-01-01	6.923076923							
ES Central termica de Morvedre I			Minimum Load	1990-01-01	2100-01-01	141.4							
ES Central termica de Morvedre I			Minimum Load Bid Up Heat Rate	1990-01-01	2100-01-01	0							
ES Central termica de Morvedre I			Minimum Load Bid Up Price	1990-01-01	2100-01-01	0							
ES Central termica de Morvedre I			Variable Cost	1990-01-01	2100-01-01	0.3							
ES Central termica de Morvedre II			Bid Up Heat Rate	1994-01-01	2100-01-01	0							
ES Central termica de Morvedre II			Bid Up Price	1994-01-01	2100-01-01	0							
ES Central termica de Morvedre II			Capacity	1994-01-01	2100-01-01	404	ES Availability CCGT	Multiply					
ES Central termica de Morvedre II			Fuel	1994-01-01	2100-01-01	ES Station Gas							
ES Central termica de Morvedre II			Marginal Heat Rate	1994-01-01	2100-01-01	6.79245283							
ES Central termica de Morvedre II			Minimum Load	1994-01-01	2100-01-01	141.4							
ES Central termica de Morvedre II			Minimum Load Bid Up Heat Rate	1994-01-01	2100-01-01	0							
ES Central termica de Morvedre II			Minimum Load Bid Up Price	1994-01-01	2100-01-01	0							
ES Central termica de Morvedre II			Variable Cost	1994-01-01	2100-01-01	0.3							
ES Central termica de Morvedre III			Bid Up Heat Rate	1994-01-01	2100-01-01	0							
ES Central termica de Morvedre III			Bid Up Price	1994-01-01	2100-01-01	0							
ES Central termica de Morvedre III			Capacity	1994-01-01	2100-01-01	404	ES Availability CCGT	Multiply					
ES Central termica de Morvedre III			Fuel	1994-01-01	2100-01-01	ES Station Gas							
ES Central termica de Morvedre III			Marginal Heat Rate	1994-01-01	2100-01-01	6.666666667							
ES Central termica de Morvedre III			Minimum Load	1994-01-01	2100-01-01	141.4							
ES Central termica de Morvedre III			Minimum Load Bid Up Heat Rate	1994-01-01	2100-01-01	0							
ES Central termica de Morvedre III			Minimum Load Bid Up Price	1994-01-01	2100-01-01	0							
ES Central termica de Morvedre III			Variable Cost	1994-01-01	2100-01-01	0.3							
ES Central termica Litoral de Almeria I			Bid Up Heat Rate	1990-01-01	2100-01-01	0							
ES Central termica Litoral de Almeria I			Bid Up Price	1990-01-01	2100-01-01	0							
ES Central termica Litoral de Almeria I			Capacity	1990-01-01	2100-01-01	584	ES Availability Coal	Multiply					
ES Central termica Litoral de Almeria I			Fuel	1990-01-01	2100-01-01	ES Station Coal							
ES Central termica Litoral de Almeria I			Marginal Heat Rate	1990-01-01	2100-01-01	8.13559322							
ES Central termica Litoral de Almeria I			Minimum Load	1990-01-01	2100-01-01	233.6							
ES Central termica Litoral de Almeria I			Minimum Load Bid Up Heat Rate	1990-01-01	2100-01-01	0							
ES Central termica Litoral de Almeria I			Minimum Load Bid Up Price	1990-01-01	2100-01-01	3							
ES Central termica Litoral de Almeria I			Variable Cost	1990-01-01	2100-01-01	2							
ES Central termica Litoral de Almeria II			Bid Up Heat Rate	1990-01-01	2100-01-01	-2							
ES Central termica Litoral de Almeria II			Bid Up Price	1990-01-01	2100-01-01	0							
ES Central termica Litoral de Almeria II			Capacity	1990-01-01	2100-01-01	584	ES Availability Coal	Multiply					
ES Central termica Litoral de Almeria II			Fuel	1990-01-01	2100-01-01	ES Station Coal							
ES Central termica Litoral de Almeria II			Marginal Heat Rate	1990-01-01	2100-01-01	8							
ES Central termica Litoral de Almeria II			Minimum Load	1990-01-01	2100-01-01	233.6							
ES Central termica Litoral de Almeria II			Minimum Load Bid Up Heat Rate	1990-01-01	2100-01-01	0							
ES Central termica Litoral de Almeria II			Minimum Load Bid Up Price	1990-01-01	2100-01-01	-100							
ES Central termica Litoral de Almeria II			Variable Cost	1990-01-01	2100-01-01	0							
ES Central Termica Sant Adria de Besos I			Bid Up Heat Rate	1990-01-01	2100-01-01	0							
ES Central Termica Sant Adria de Besos I			Bid Up Price	1990-01-01	2100-01-01	0							
ES Central Termica Sant Adria de Besos I			Capacity	1990-01-01	2100-01-01	506	ES Availability CCGT	Multiply					
ES Central Termica Sant Adria de Besos I			Fuel	1990-01-01	2100-01-01	ES Station Gas							
ES Central Termica Sant Adria de Besos I			Marginal Heat Rate	1990-01-01	2100-01-01	7.2							
ES Central Termica Sant Adria de Besos I			Minimum Load	1990-01-01	2100-01-01	177.1							
ES Central Termica Sant Adria de Besos I			Minimum Load Bid Up Heat Rate	1990-01-01	2100-01-01	0							
ES Central Termica Sant Adria de Besos I			Minimum Load Bid Up Price	1990-01-01	2100-01-01	0							
ES Central Termica Sant Adria de Besos I			Variable Cost	1990-01-01	2100-01-01	0.3							
ES Central Termica Sant Adria de Besos II			Bid Up Heat Rate	1994-01-01	2100-01-01	0							
ES Central Termica Sant Adria de Besos II			Bid Up Price	1994-01-01	2100-01-01	0							
ES Central Termica Sant Adria de Besos II			Capacity	1994-01-01	2100-01-01	253	ES Availability CCGT	Multiply					
ES Central Termica Sant Adria de Besos II			Fuel	1994-01-01	2100-01-01	ES Station Gas							
ES Central Termica Sant Adria de Besos II			Marginal Heat Rate	1994-01-01	2100-01-01	7.058823529							
ES Central Termica Sant Adria de Besos II			Minimum Load	1994-01-01	2100-01-01	88.55							
ES Central Termica Sant Adria de Besos II			Minimum Load Bid Up Heat Rate	1994-01-01	2100-01-01	0							
ES Central Termica Sant Adria de Besos II			Minimum Load Bid Up Price	1994-01-01	2100-01-01	0							
ES Central Termica Sant Adria de Besos II			Variable Cost	1994-01-01	2100-01-01	0.3							
ES CHP 1990			Bid Up Heat Rate	1990-01-01	2100-01-01	-2.88							
ES CHP 1990			Bid Up Price	1990-01-01	2100-01-01	0							
ES CHP 1990			Capacity	1990-01-01	2100-01-01	1000	ES Availability CHP	Multiply					
ES CHP 1990			Fuel	1990-01-01	2100-01-01	ES Station Gas							
ES CHP 1990			Marginal Heat Rate	1990-01-01	2100-01-01	7.2							
ES CHP 1990			Minimum Load	1990-01-01	2100-01-01	500							
ES CHP 1990			Minimum Load Bid Up Heat Rate	1990-01-01	2100-01-01	-7.2							
ES CHP 1990			Minimum Load Bid Up Price	1990-01-01	2100-01-01	-20							
ES CHP 1990			Variable Cost	1990-01-01	2100-01-01	1							
ES CHP 1995			Bid Up Heat Rate	1995-01-01	2100-01-01	-2.851485149							
ES CHP 1995			Bid Up Price	1995-01-01	2100-01-01	0							
ES CHP 1995			Capacity	1995-01-01	2100-01-01	1000	ES Availability CHP	Multiply					
ES CHP 1995			Fuel	1995-01-01	2100-01-01	ES Station Gas							
ES CHP 1995			Marginal Heat Rate	1995-01-01	2100-01-01	7.128712871							
ES CHP 1995			Minimum Load	1995-01-01	2100-01-01	500							
ES CHP 1995			Minimum Load Bid Up Heat Rate	1995-01-01	2100-01-01	-7.128712871							
ES CHP 1995			Minimum Load Bid Up Price	1995-01-01	2100-01-01	-20							
ES CHP 1995			Variable Cost	1995-01-01	2100-01-01	1							
ES CHP 2000			Bid Up Heat Rate	2000-01-01	2100-01-01	-2.823529412							
ES CHP 2000			Bid Up Price	2000-01-01	2100-01-01	0							
ES CHP 2000			Capacity	2000-01-01	2100-01-01	1000	ES Availability CHP	Multiply					
ES CHP 2000			Fuel	2000-01-01	2100-01-01	ES Station Gas							
ES CHP 2000			Marginal Heat Rate	2000-01-01	2100-01-01	7.058823529							
ES CHP 2000			Minimum Load	2000-01-01	2100-01-01	500							
ES CHP 2000			Minimum Load Bid Up Heat Rate	2000-01-01	2100-01-01	-7.058823529							
ES CHP 2000			Minimum Load Bid Up Price	2000-01-01	2100-01-01	-20							
ES CHP 2000			Variable Cost	2000-01-01	2100-01-01	1							
ES CHP 2005			Bid Up Heat Rate	2005-01-01	2100-01-01	-2.796116505							
ES CHP 2005			Bid Up Price	2005-01-01	2100-01-01	0							
ES CHP 2005			Capacity	2005-01-01	2100-01-01	1000	ES Availability CHP	Multiply					
ES CHP 2005			Fuel	2005-01-01	2100-01-01	ES Station Gas							
ES CHP 2005			Marginal Heat Rate	2005-01-01	2100-01-01	6.990291262							
ES CHP 2005			Minimum Load	2005-01-01	2100-01-01	500							
ES CHP 2005			Minimum Load Bid Up Heat Rate	2005-01-01	2100-01-01	-6.990291262							
ES CHP 2005			Minimum Load Bid Up Price	2005-01-01	2100-01-01	-20							
ES CHP 2005			Variable Cost	2005-01-01	2100-01-01	1							
ES CHP 2010			Bid Up Heat Rate	2010-01-01	2100-01-01	-2.769230769							
ES CHP 2010			Bid Up Price	2010-01-01	2100-01-01	0							
ES CHP 2010			Capacity	2010-01-01	2100-01-01	1000	ES Availability CHP	Multiply					
ES CHP 2010			Fuel	2010-01-01	2100-01-01	ES Station Gas							
ES CHP 2010			Marginal Heat Rate	2010-01-01	2100-01-01	6.923076923							
ES CHP 2010			Minimum Load	2010-01-01	2100-01-01	500							
ES CHP 2010			Minimum Load Bid Up Heat Rate	2010-01-01	2100-01-01	-6.923076923							
ES CHP 2010			Minimum Load Bid Up Price	2010-01-01	2100-01-01	-20							
ES CHP 2010			Variable Cost	2010-01-01	2100-01-01	1							
ES CHP 2015			Bid Up Heat Rate	2015-01-01	2100-01-01	-2.742857143							
ES CHP 2015			Bid Up Price	2015-01-01	2100-01-01	0							
ES CHP 2015			Capacity	2015-01-01	2100-01-01	1000	ES Availability CHP	Multiply					
ES CHP 2015			Fuel	2015-01-01	2100-01-01	ES Station Gas							
ES CHP 2015			Marginal Heat Rate	2015-01-01	2100-01-01	6.857142857							
ES CHP 2015			Minimum Load	2015-01-01	2100-01-01	500							
ES CHP 2015			Minimum Load Bid Up Heat Rate	2015-01-01	2100-01-01	-6.857142857							
ES CHP 2015			Minimum Load Bid Up Price	2015-01-01	2100-01-01	-20							
ES CHP 2015			Variable Cost	2015-01-01	2100-01-01	1							
ES CHP 2020			Bid Up Heat Rate	2020-01-01	2100-01-01	-2.716981132							
ES CHP 2020			Bid Up Price	2020-01-01	2100-01-01	0							
ES CHP 2020			Capacity	2020-01-01	2100-01-01	1000	ES Availability CHP	Multiply					
ES CHP 2020			Fuel	2020-01-01	2100-01-01	ES Station Gas							
ES CHP 2020			Marginal Heat Rate	2020-01-01	2100-01-01	6.79245283							
ES CHP 2020			Minimum Load	2020-01-01	2100-01-01	500							
ES CHP 2020			Minimum Load Bid Up Heat Rate	2020-01-01	2100-01-01	-6.79245283							
ES CHP 2020			Minimum Load Bid Up Price	2020-01-01	2100-01-01	-20							
ES CHP 2020			Variable Cost	2020-01-01	2100-01-01	1							
ES CHP 2025			Bid Up Heat Rate	2025-01-01	2100-01-01	0							
ES CHP 2025			Bid Up Price	2025-01-01	2100-01-01	0							
ES CHP 2025			Capacity	2025-01-01	2100-01-01	0	ES Availability CHP	Multiply					
ES CHP 2025			Fuel	2025-01-01	2100-01-01	ES Station Gas							
ES CHP 2025			Marginal Heat Rate	2025-01-01	2100-01-01	6.976744186							
ES CHP 2025			Minimum Load	2025-01-01	2100-01-01	0							
ES CHP 2025			Minimum Load Bid Up Heat Rate	2025-01-01	2100-01-01	0							
ES CHP 2025			Minimum Load Bid Up Price	2025-01-01	2100-01-01	0							
ES CHP 2025			Variable Cost	2025-01-01	2100-01-01	1							
ES CHP 2030			Bid Up Heat Rate	2030-01-01	2100-01-01	0							
ES CHP 2030			Bid Up Price	2030-01-01	2100-01-01	0							
ES CHP 2030			Capacity	2030-01-01	2100-01-01	0	ES Availability CHP	Multiply					
ES CHP 2030			Fuel	2030-01-01	2100-01-01	ES Station Gas							
ES CHP 2030			Marginal Heat Rate	2030-01-01	2100-01-01	6.94980695							
ES CHP 2030			Minimum Load	2030-01-01	2100-01-01	0							
ES CHP 2030			Minimum Load Bid Up Heat Rate	2030-01-01	2100-01-01	0							
ES CHP 2030			Minimum Load Bid Up Price	2030-01-01	2100-01-01	0							
ES CHP 2030			Variable Cost	2030-01-01	2100-01-01	1							
ES CHP 2035			Bid Up Heat Rate	2035-01-01	2100-01-01	0							
ES CHP 2035			Bid Up Price	2035-01-01	2100-01-01	0							
ES CHP 2035			Capacity	2035-01-01	2100-01-01	0	ES Availability CHP	Multiply					
ES CHP 2035			Fuel	2035-01-01	2100-01-01	ES Station Gas							
ES CHP 2035			Marginal Heat Rate	2035-01-01	2100-01-01	6.923076923							
ES CHP 2035			Minimum Load	2035-01-01	2100-01-01	0							
ES CHP 2035			Minimum Load Bid Up Heat Rate	2035-01-01	2100-01-01	0							
ES CHP 2035			Minimum Load Bid Up Price	2035-01-01	2100-01-01	0							
ES CHP 2035			Variable Cost	2035-01-01	2100-01-01	1							
ES CHP 2040			Bid Up Heat Rate	2040-01-01	2100-01-01	0							
ES CHP 2040			Bid Up Price	2040-01-01	2100-01-01	0							
ES CHP 2040			Capacity	2040-01-01	2100-01-01	0	ES Availability CHP	Multiply					
ES CHP 2040			Fuel	2040-01-01	2100-01-01	ES Station Gas							
ES CHP 2040			Marginal Heat Rate	2040-01-01	2100-01-01	6.896551724							
ES CHP 2040			Minimum Load	2040-01-01	2100-01-01	0							
ES CHP 2040			Minimum Load Bid Up Heat Rate	2040-01-01	2100-01-01	0							
ES CHP 2040			Minimum Load Bid Up Price	2040-01-01	2100-01-01	0							
ES CHP 2040			Variable Cost	2040-01-01	2100-01-01	1							
ES CHP 2045			Bid Up Heat Rate	2045-01-01	2100-01-01	0							
ES CHP 2045			Bid Up Price	2045-01-01	2100-01-01	0							
ES CHP 2045			Capacity	2045-01-01	2100-01-01	0	ES Availability CHP	Multiply					
ES CHP 2045			Fuel	2045-01-01	2100-01-01	ES Station Gas							
ES CHP 2045			Marginal Heat Rate	2045-01-01	2100-01-01	6.870229008							
ES CHP 2045			Minimum Load	2045-01-01	2100-01-01	0							
ES CHP 2045			Minimum Load Bid Up Heat Rate	2045-01-01	2100-01-01	0							
ES CHP 2045			Minimum Load Bid Up Price	2045-01-01	2100-01-01	0							
ES CHP 2045			Variable Cost	2045-01-01	2100-01-01	1							
ES CHP 2050			Bid Up Heat Rate	2050-01-01	2100-01-01	0							
ES CHP 2050			Bid Up Price	2050-01-01	2100-01-01	0							
ES CHP 2050			Capacity	2050-01-01	2100-01-01	0	ES Availability CHP	Multiply					
ES CHP 2050			Fuel	2050-01-01	2100-01-01	ES Station Gas							
ES CHP 2050			Marginal Heat Rate	2050-01-01	2100-01-01	6.844106464							
ES CHP 2050			Minimum Load	2050-01-01	2100-01-01	0							
ES CHP 2050			Minimum Load Bid Up Heat Rate	2050-01-01	2100-01-01	0							
ES CHP 2050			Minimum Load Bid Up Price	2050-01-01	2100-01-01	0							
ES CHP 2050			Variable Cost	2050-01-01	2100-01-01	1							
ES CHP 2055			Bid Up Heat Rate	2055-01-01	2100-01-01	0							
ES CHP 2055			Bid Up Price	2055-01-01	2100-01-01	0							
ES CHP 2055			Capacity	2055-01-01	2100-01-01	0	ES Availability CHP	Multiply					
ES CHP 2055			Fuel	2055-01-01	2100-01-01	ES Station Gas							
ES CHP 2055			Marginal Heat Rate	2055-01-01	2100-01-01	6.818181818							
ES CHP 2055			Minimum Load	2055-01-01	2100-01-01	0							
ES CHP 2055			Minimum Load Bid Up Heat Rate	2055-01-01	2100-01-01	0							
ES CHP 2055			Minimum Load Bid Up Price	2055-01-01	2100-01-01	0							
ES CHP 2055			Variable Cost	2055-01-01	2100-01-01	1							
ES CHP 2060			Bid Up Heat Rate	2060-01-01	2100-01-01	0							
ES CHP 2060			Bid Up Price	2060-01-01	2100-01-01	0							
ES CHP 2060			Capacity	2060-01-01	2100-01-01	0	ES Availability CHP	Multiply					
ES CHP 2060			Fuel	2060-01-01	2100-01-01	ES Station Gas							
ES CHP 2060			Marginal Heat Rate	2060-01-01	2100-01-01	6.79245283							
ES CHP 2060			Minimum Load	2060-01-01	2100-01-01	0							
ES CHP 2060			Minimum Load Bid Up Heat Rate	2060-01-01	2100-01-01	0							
ES CHP 2060			Minimum Load Bid Up Price	2060-01-01	2100-01-01	0							
ES CHP 2060			Variable Cost	2060-01-01	2100-01-01	1							
ES CHP 2065			Bid Up Heat Rate	2065-01-01	2100-01-01	0							
ES CHP 2065			Bid Up Price	2065-01-01	2100-01-01	0							
ES CHP 2065			Capacity	2065-01-01	2100-01-01	0	ES Availability CHP	Multiply					
ES CHP 2065			Fuel	2065-01-01	2100-01-01	ES Station Gas							
ES CHP 2065			Marginal Heat Rate	2065-01-01	2100-01-01	6.766917293							
ES CHP 2065			Minimum Load	2065-01-01	2100-01-01	0							
ES CHP 2065			Minimum Load Bid Up Heat Rate	2065-01-01	2100-01-01	0							
ES CHP 2065			Minimum Load Bid Up Price	2065-01-01	2100-01-01	0							
ES CHP 2065			Variable Cost	2065-01-01	2100-01-01	1							
ES Coal 1990			Bid Up Heat Rate	1990-01-01	2040-01-01	0							
ES Coal 1990			Bid Up Price	1990-01-01	2040-01-01	0							
ES Coal 1990			Capacity	1990-01-01	2040-01-01	0	ES Availability Coal	Multiply					
ES Coal 1990			Fuel	1990-01-01	2040-01-01	ES Station Coal							
ES Coal 1990			Marginal Heat Rate	1990-01-01	2040-01-01	10.7							
ES Coal 1990			Minimum Load	1990-01-01	2040-01-01	0							
ES Coal 1990			Minimum Load Bid Up Heat Rate	1990-01-01	2040-01-01	0							
ES Coal 1990			Minimum Load Bid Up Price	1990-01-01	2040-01-01	0							
ES Coal 1990			Variable Cost	1990-01-01	2040-01-01	1							
ES Coal 1995			Bid Up Heat Rate	1995-01-01	2045-01-01	0							
ES Coal 1995			Bid Up Price	1995-01-01	2045-01-01	0							
ES Coal 1995			Capacity	1995-01-01	2045-01-01	0	ES Availability Coal	Multiply					
ES Coal 1995			Fuel	1995-01-01	2045-01-01	ES Station Coal							
ES Coal 1995			Marginal Heat Rate	1995-01-01	2045-01-01	10.52631579							
ES Coal 1995			Minimum Load	1995-01-01	2045-01-01	0							
ES Coal 1995			Minimum Load Bid Up Heat Rate	1995-01-01	2045-01-01	0							
ES Coal 1995			Minimum Load Bid Up Price	1995-01-01	2045-01-01	0							
ES Coal 1995			Variable Cost	1995-01-01	2045-01-01	1							
ES Coal 2000			Bid Up Heat Rate	2000-01-01	2050-01-01	0							
ES Coal 2000			Bid Up Price	2000-01-01	2050-01-01	0							
ES Coal 2000			Capacity	2000-01-01	2050-01-01	0	ES Availability Coal	Multiply					
ES Coal 2000			Fuel	2000-01-01	2050-01-01	ES Station Coal							
ES Coal 2000			Marginal Heat Rate	2000-01-01	2050-01-01	10.46511628							
ES Coal 2000			Minimum Load	2000-01-01	2050-01-01	0							
ES Coal 2000			Minimum Load Bid Up Heat Rate	2000-01-01	2050-01-01	0							
ES Coal 2000			Minimum Load Bid Up Price	2000-01-01	2050-01-01	0							
ES Coal 2000			Variable Cost	2000-01-01	2050-01-01	1							
ES Coal 2005			Bid Up Heat Rate	2005-01-01	2055-01-01	0							
ES Coal 2005			Bid Up Price	2005-01-01	2055-01-01	0							
ES Coal 2005			Capacity	2005-01-01	2055-01-01	0	ES Availability Coal	Multiply					
ES Coal 2005			Fuel	2005-01-01	2055-01-01	ES Station Coal							
ES Coal 2005			Marginal Heat Rate	2005-01-01	2055-01-01	10.40462428							
ES Coal 2005			Minimum Load	2005-01-01	2055-01-01	0							
ES Coal 2005			Minimum Load Bid Up Heat Rate	2005-01-01	2055-01-01	0							
